main_artist,id,name,popularity,genres
Young Thug,0lEssBAxQl2In4RpaB1C2Y,Cappadonna,51,['east coast hip hop']
Future,6jHG1YQkqgojdEzerwvrVv,Masta Killa,51,['east coast hip hop']
Playboi Carti,3fJ60AcIgLzQkVitEvA7uq,Genshin,40,['phonk']
Quavo,5Rzqmz1zAszembFHGZQuAt,GZA,60,"['east coast hip hop', 'hardcore hip hop']"
NAV,0IVcLMMbm05VIjnzPkGCyp,RZA,61,"['east coast hip hop', 'hardcore hip hop']"
Lil Uzi Vert,2GHclqNVjqGuiE5mA7BEoc,Shanna Kress,18,[]
Travis Scott,1020a42xVklY6c56imNcaa,Sebastian Mikael,40,[]
Takeoff,3BeQqzKdlARoOd6y30kCO2,Killah Priest,41,"['drumless hip hop', 'east coast hip hop', 'wu fam']"
Swae Lee,2gINJ8xw86xawPyGvx1bla,Kool G Rap,42,"['east coast hip hop', 'hardcore hip hop', 'old school hip hop', 'queens hip hop']"
Lil Yachty,6ns6XAOsw4B0nDUIovAOUO,Capone-N-Noreaga,43,"['east coast hip hop', 'queens hip hop']"
Lil Baby,1W9qOBYRTfP7HcizWN43G1,Ol' Dirty Bastard,62,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
Trippie Redd,6wFId9Jhuf9AKVzWboOj2B,Smif-N-Wessun,43,['east coast hip hop']
Kodak Black,67ei8ib6PLT1w3OkhIb4fB,Capone-N-Noreaga,43,"['east coast hip hop', 'queens hip hop']"
A$AP Rocky,2S3kEShbYaNGvSyJdd7sJg,N.O.R.E.,52,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'southern hip hop']"
Yeat,5DKuVtlpDH0agZQUFDy8O7,The LOX,49,"['dirty south rap', 'east coast hip hop', 'hardcore hip hop']"
Joey Bada$$,3ZotbHeyVQKxQCPDJuQ4SU,Big L,56,"['east coast hip hop', 'hardcore hip hop', 'harlem hip hop']"
Isaiah Rashad,0Mz5XE0kb1GBnbLQm2VbcO,Rakim,55,['east coast hip hop']
Earl Sweatshirt,6vwJ3e6KaQAhLEpBPxCMBC,Terror Squad,48,"['bronx hip hop', 'dirty south rap', 'hardcore hip hop', 'hip pop', 'southern hip hop']"
Vince Staples,2GHclqNVjqGuiE5mA7BEoc,Redman,61,"['east coast hip hop', 'hardcore hip hop', 'new jersey rap', 'wu fam']"
Freddie Gibbs,1020a42xVklY6c56imNcaa,Lost Boyz,40,"['east coast hip hop', 'queens hip hop']"
Ab-Soul,6DJEUXZm0e2rAohdoZ5Voo,AZ,53,"['alternative hip hop', 'hardcore hip hop', 'hip hop']"
Denzel Curry,3fJ60AcIgLzQkVitEvA7uq,Kool G Rap,42,"['east coast hip hop', 'hardcore hip hop', 'old school hip hop', 'queens hip hop']"
Flatbush Zombies,4s8ZGMVf3OiPktSP4ulpqU,Fat Joe,65,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Saba,3BeQqzKdlARoOd6y30kCO2,Junior M.A.F.I.A.,50,"['dirty south rap', 'east coast hip hop']"
JID,0s9MrSopEoAn8JqwBipgdO,Ol' Dirty Bastard,62,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
EARTHGANG,78xUyw6FkVZrRAtziFdtdu,Onyx,48,"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']"
Westside Gunn,2yQf6b8hxahZaT5dHlWaB1,Craig Mack,45,"['gangster rap', 'hardcore hip hop', 'hip hop']"
Jay Rock,56OMwqr8qaLIRH4ZrvvdXq,Jadakiss,62,"['battle rap', 'east coast hip hop', 'trap']"
Mick Jenkins,4iCwCMnqsNZ6atvRiADgtn,DJ Clue,38,"['dirty south rap', 'east coast hip hop']"
The Alchemist,2gINJ8xw86xawPyGvx1bla,Beanie Sigel,48,"['battle rap', 'east coast hip hop', 'philly rap']"
ScHoolboy Q,6GEykX11lQqp92UVOQQCC7,Styles P,58,"['battle rap', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop']"
Smino,4oLZx5FplbgfM8DEe9U8LB,Raekwon,65,"['east coast hip hop', 'hardcore hip hop']"
Pusha T,4iCwCMnqsNZ6atvRiADgtn,Inspectah Deck,62,['east coast hip hop']
Dreamville,4OBbOrkD4geIjOLrICN3wO,U-God,56,"['hardcore hip hop', 'hip hop']"
A$AP Mob,6ns6XAOsw4B0nDUIovAOUO,RZA,61,"['east coast hip hop', 'hardcore hip hop']"
Bas,0ME1RawvWt3qOJnYnxVqeh,Masta Killa,51,['east coast hip hop']
Future,0G070wUUUBptmqGEKAAUVx,Cappadonna,51,['east coast hip hop']
Young Thug,6FD0unjzGQhX3b6eMccMJe,Raekwon,65,"['east coast hip hop', 'hardcore hip hop']"
Gunna,2yQf6b8hxahZaT5dHlWaB1,Ghostface Killah,63,"['east coast hip hop', 'hardcore hip hop']"
Metro Boomin,0dS5xeDefwoUNasLUHnCjR,Gravediggaz,37,"['east coast hip hop', 'hardcore hip hop', 'wu fam']"
Gucci Mane,7xTKLpo7UCzXSnlH7fOIoM,Killah Priest,41,"['drumless hip hop', 'east coast hip hop', 'wu fam']"
21 Savage,10Khz9BDdDT2mzm3330Cvu,Ol' Dirty Bastard,62,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
Lil Durk,5NIhgQ08PBzMux08ndi8Ae,Killarmy,26,"['hardcore hip hop', 'wu fam']"
Offset,4VmEWwd8y9MCLwexFMdpwt,Wu Tang Killa Beez,16,"['hardcore hip hop', 'wu fam']"
Quavo,2gINJ8xw86xawPyGvx1bla,Jeru The Damaja,46,"['alternative hip hop', 'east coast hip hop']"
Lil Baby,3PyWEKLWI0vHPmoNrIX0QE,Smif-N-Wessun,43,['east coast hip hop']
Migos,1W9qOBYRTfP7HcizWN43G1,Kool G Rap,42,"['east coast hip hop', 'hardcore hip hop', 'old school hip hop', 'queens hip hop']"
Don Toliver,0auu2itHTxEdAMRHvx7CyG,Redman,61,"['east coast hip hop', 'hardcore hip hop', 'new jersey rap', 'wu fam']"
Kodak Black,4akj4uteQQrrGxhX9Rjuyf,Heltah Skeltah,35,['east coast hip hop']
Lil Uzi Vert,3zpKjsMg2gw1St5WcWoUJN,Sunz Of Man,23,"['hardcore hip hop', 'wu fam']"
Meek Mill,6futYSDVulYR2PktBjTB5W,Rakim,55,['east coast hip hop']
Chief Keef,2Xu7q46Hf02xOoEIm4E1Qs,KRS-One,50,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']"
Lil Yachty,4vQLu6vYK0hp8k0fsAzsU8,De La Soul,58,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap']"
Tory Lanez,099tLNCZZvtjC7myKD0mFp,The Pharcyde,55,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'west coast rap']"
Moneybagg Yo,6KVPfr3ujUkKOrJf4QeRWD,Q-Tip,56,"['east coast hip hop', 'queens hip hop']"
2 Chainz,6UnvX7Zx85VNjOpLdaq49W,Mos Def,62,"['conscious hip hop', 'east coast hip hop', 'hip hop']"
Playboi Carti,2bwR166mSJEJrYJqfyust3,Digable Planets,48,"['afrofuturism', 'east coast hip hop', 'hip hop', 'jazz rap', 'psychedelic hip hop']"
Travis Scott,2lQvoGjN6jJfsAkaywtgrB,Black Star,49,"['east coast hip hop', 'hip hop', 'political hip hop']"
Metro Boomin,2p0Hf0MF8Nw8lwAXokczf0,The Roots,56,"['conscious hip hop', 'east coast hip hop', 'hip hop', 'philly rap', 'political hip hop']"
21 Savage,5XI6qfoZSiEYtmItjfEX1Q,Gang Starr,61,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hip hop']"
Playboi Carti,4bwxkkA3AAwyymVwXjxz0F,Talib Kweli,51,"['conscious hip hop', 'east coast hip hop']"
Lil Uzi Vert,0OtigLoCgLYvXnMxbE5qH5,Eric B. & Rakim,49,"['bboy', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop']"
Young Thug,2yN6bq26wynQcRuPkBYTDb,Pete Rock & C.L. Smooth,44,"['east coast hip hop', 'jazz rap']"
Future,0OiS4KHxViIFnJooFTXl7V,Souls Of Mischief,51,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap']"
Don Toliver,0A7g2YbCA9FlyZvAG6VmKP,J Dilla,55,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']"
A$AP Rocky,1C6G15UmVQMDGpYbdsf1Oi,Common,58,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']"
Gunna,1U0EFT6jsUpEXAaWesmxAz,Slum Village,51,"['alternative hip hop', 'detroit hip hop', 'hardcore hip hop', 'hip hop']"
Baby Keem,6VimeBsWv0rmWzxd6roZZC,Pete Rock,49,"['east coast hip hop', 'instrumental hip hop', 'jazz rap']"
Trippie Redd,0dS5xeDefwoUNasLUHnCjR,KRS-One,50,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']"
Offset,48AAcsCOmZzOSj3RW8Qtpc,GZA,60,"['east coast hip hop', 'hardcore hip hop']"
Lil Yachty,52karaTYZPcUZRPr3zy3X4,Slick Rick,50,"['bronx hip hop', 'east coast hip hop', 'golden age hip hop', 'old school hip hop']"
Migos,2VX0o9LDIVmKIgpnwdJpOJ,Jurassic 5,49,"['alternative hip hop', 'hip hop']"
Quavo,2J257euzcjnDLipsyJH3F2,Black Star,49,"['east coast hip hop', 'hip hop', 'political hip hop']"
Kanye West,28ExwzUQsvgJooOI0X1mr3,Hi-Tek,38,"['alternative hip hop', 'cincinnati rap', 'hardcore hip hop', 'hip hop']"
Lil Baby,0Y4inQK6OespitzD6ijMwb,Pharoahe Monch,48,"['conscious hip hop', 'east coast hip hop', 'queens hip hop']"
Kendrick Lamar,0g9vAlRPK9Gt3FKCekk4TW,Q-Tip,56,"['east coast hip hop', 'queens hip hop']"
Pop Smoke,0CKa42Jqrc9fSFbDjePaXP,Mos Def,62,"['conscious hip hop', 'east coast hip hop', 'hip hop']"
Lil Tecca,5IcR3N7QB1j6KBL8eImZ8m,Reflection Eternal,43,['alternative hip hop']
Mac Miller,68kEuyFKyqrdQQLLsmiatm,Common,58,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']"
Kid Cudi,2hPgGN4uhvXAxiXQBIXOmE,Slum Village,51,"['alternative hip hop', 'detroit hip hop', 'hardcore hip hop', 'hip hop']"
Joey Bada$$,5Matrg5du62bXwer29cU5T,Black Thought,53,"['alternative hip hop', 'east coast hip hop']"
Earl Sweatshirt,0TkqXdyWLsssJH7okthMPQ,Pete Rock & C.L. Smooth,44,"['east coast hip hop', 'jazz rap']"
Frank Ocean,7aA592KWirLsnfb5ulGWvU,9th Wonder,52,"['alternative hip hop', 'hip hop', 'instrumental hip hop', 'north carolina hip hop']"
Childish Gambino,7yO4IdJjCEPz7YgZMe25iS,Pete Rock,49,"['east coast hip hop', 'instrumental hip hop', 'jazz rap']"
"Tyler, The Creator",6X8WdFjrNhXATMDSs26aCc,Little Brother,39,"['alternative hip hop', 'hip hop', 'north carolina hip hop']"
A$AP Rocky,67gqUXxHedeUGDTxwBzdjS,The Roots,56,"['conscious hip hop', 'east coast hip hop', 'hip hop', 'philly rap', 'political hip hop']"
Chance the Rapper,5dHt1vcEm9qb8fCyLcB3HL,Raekwon,65,"['east coast hip hop', 'hardcore hip hop']"
BROCKHAMPTON,2P5sC9cVZDToPxyomzF1UH,Dilated Peoples,45,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Isaiah Rashad,0ABk515kENDyATUdpCKVfW,RZA,61,"['east coast hip hop', 'hardcore hip hop']"
ScHoolboy Q,18HVMQsV3tINaTyzT5UIjH,KRS-One,50,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']"
Vince Staples,6aaMZ3fcfLv4tEbmY7bjRM,DJ Premier,62,"['east coast hip hop', 'instrumental hip hop', 'jazz boom bap', 'turntablism']"
Aminé,6fxyWrfmjcbj5d12gXeiNV,Camp Lo,41,"['bronx hip hop', 'east coast hip hop', 'jazz rap']"
Kendrick Lamar,2x8KDZdSONA3872CnhaAlX,RZA,61,"['east coast hip hop', 'hardcore hip hop']"
Steve Lacy,0A7g2YbCA9FlyZvAG6VmKP,Inspectah Deck,62,['east coast hip hop']
J. Cole,0tCtGc5vt29zFZp6KXzN50,GZA,60,"['east coast hip hop', 'hardcore hip hop']"
Baby Keem,3WilJWdCNLSU7fpYjiKb7v,Masta Killa,51,['east coast hip hop']
Denzel Curry,7iMvwE8qANp3aIfAGKEAwS,U-God,56,"['hardcore hip hop', 'hip hop']"
Odd Future,14ejEUaU0wE2iAenbbv9b8,Ghostface Killah,63,"['east coast hip hop', 'hardcore hip hop']"
JID,2Jwr7hGoSNK3S3QBxh3T0z,Raekwon,65,"['east coast hip hop', 'hardcore hip hop']"
Lil Uzi Vert,0mbgkaYR8KNUb5s3s1yYHG,Cappadonna,51,['east coast hip hop']
Lil Yachty,0P8YNJXX7QeQ8iZIUCXJgi,Redman,61,"['east coast hip hop', 'hardcore hip hop', 'new jersey rap', 'wu fam']"
Playboi Carti,1g8uGVofjr2ApBrI8OZhJf,Onyx,48,"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']"
Trippie Redd,6Uh8uJyN9g7oFjDK16nJgb,Gravediggaz,37,"['east coast hip hop', 'hardcore hip hop', 'wu fam']"
Gunna,6AMa1VFQ7qCi61tCRtVWXe,Method Man,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
Young Thug,4jWzNq3sdzSpqn7BnzvIKn,KRS-One,50,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']"
Ski Mask The Slump God,64ovxBmjJ9ZDqkzEXVWpVc,Rakim,55,['east coast hip hop']
Kodak Black,4GMgdB3vwbBOc42hbXEi9p,Slick Rick,50,"['bronx hip hop', 'east coast hip hop', 'golden age hip hop', 'old school hip hop']"
Lil Tecca,2cADQgiLMjNhbsfeN52Bf3,Das EFX,52,"['east coast hip hop', 'hardcore hip hop']"
21 Savage,3kortApcf0ntRWexUkJE4H,Craig Mack,45,"['gangster rap', 'hardcore hip hop', 'hip hop']"
Chief Keef,1SAugjIcuwNPKS4urSB7A6,EPMD,47,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop']"
Don Toliver,2sBv30RzdeMVPoBXbzjIo5,Big Daddy Kane,44,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'old school hip hop']"
A Boogie Wit da Hoodie,2q0HDEYPYC2oZjXgYqAWMZ,Big Pun,58,"['bronx hip hop', 'east coast hip hop', 'hardcore hip hop']"
Metro Boomin,20qISvAhX20dpIbOOzGK3q,Cormega,42,"['east coast hip hop', 'queens hip hop']"
Quavo,0ONHkAv9pCAFxb0zJwDNTy,Kool G Rap,42,"['east coast hip hop', 'hardcore hip hop', 'old school hip hop', 'queens hip hop']"
Tay-K,4OBJLual30L7gRl5UkeRcT,Capone-N-Noreaga,43,"['east coast hip hop', 'queens hip hop']"
Baby Keem,1sBkRIssrMs1AbVkOJbc7a,Havoc,39,"['alternative hip hop', 'detroit hip hop', 'hardcore hip hop']"
Offset,59wfkuBoNyhDMQGCljbUbA,Keith Murray,40,"['hardcore hip hop', 'hip hop']"
Lil Skies,5me0Irg2ANcsgc93uaYrpb,Canibus,37,"['battle rap', 'bronx hip hop', 'east coast hip hop', 'queens hip hop']"
NAV,55Aa2cqylxrFIXC767Z865,Smif-N-Wessun,43,['east coast hip hop']
Migos,3ipn9JLAPI5GUEo4y4jcoi,O.C.,42,['east coast hip hop']
Chance the Rapper,1YfEcTuGvBQ8xSD1f53UnK,Big Noyd,45,"['hardcore hip hop', 'queens hip hop']"
Aminé,3ScY9CQxNLQei8Umvpx5g6,Lost Boyz,40,"['east coast hip hop', 'queens hip hop']"
Vince Staples,5K4W6rqBFWDnAN6FQUkS6x,Black Moon,39,"['east coast hip hop', 'hardcore hip hop']"
ScHoolboy Q,01QTIT5P1pFP3QnnFSdsJf,Ras Kass,37,"['alternative hip hop', 'conscious hip hop', 'hardcore hip hop']"
VIC MENSA,1G9G7WwrXka3Z1r7aIDjI7,The LOX,49,"['dirty south rap', 'east coast hip hop', 'hardcore hip hop']"
Joey Bada$$,0NbfKEOTQCcwd6o7wSDOHI,Lord Finesse,44,"['bronx hip hop', 'east coast hip hop', 'hardcore hip hop']"
GoldLink,0fA0VVWsXO9YnASrzqfmYu,Showbiz & A.G.,33,"['bronx hip hop', 'hardcore hip hop']"
DRAM,6O2zJ0tId7g07yzHtX0yap,Heltah Skeltah,35,['east coast hip hop']
A$AP Ferg,17lzZA2AlOHwCwFALHttmp,Cappadonna,51,['east coast hip hop']
Kid Cudi,5pnbUBPifNnlusY8kTBivi,Tragedy Khadafi,40,"['conscious hip hop', 'east coast hip hop', 'queens hip hop']"
Isaiah Rashad,0Mz5XE0kb1GBnbLQm2VbcO,Def Squad,25,"['hardcore hip hop', 'hip hop']"
KYLE,0YWxKQj2Go9CGHCp77UOyy,Erick Sermon,46,"['hardcore hip hop', 'hip hop']"
EARTHGANG,2J257euzcjnDLipsyJH3F2,Clipse,48,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop', 'virginia hip hop']"
Pusha T,28ExwzUQsvgJooOI0X1mr3,Jay Rock,69,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Earl Sweatshirt,0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,62,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'underground hip hop']"
Ty Dolla $ign,0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul,54,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Childish Gambino,0CKa42Jqrc9fSFbDjePaXP,Big K.R.I.T.,54,"['conscious hip hop', 'hip hop', 'mississippi hip hop', 'southern hip hop', 'trap']"
Saba,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,69,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Big Sean,68kEuyFKyqrdQQLLsmiatm,Vince Staples,64,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Nico Segal,2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,57,['rap']
Lupe Fiasco,5Matrg5du62bXwer29cU5T,Benny The Butcher,61,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'upstate ny rap']"
Lil Wayne,0TkqXdyWLsssJH7okthMPQ,Jay Electronica,55,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
T.I.,7aA592KWirLsnfb5ulGWvU,Danny Brown,60,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'underground hip hop']"
Gucci Mane,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,55,"['hip hop', 'rap', 'southern hip hop', 'trap']"
2 Chainz,6X8WdFjrNhXATMDSs26aCc,Curren$y,59,"['dirty south rap', 'new orleans rap', 'rap', 'southern hip hop']"
Rick Ross,67gqUXxHedeUGDTxwBzdjS,Conway the Machine,59,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'upstate ny rap']"
Jeezy,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,68,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Wiz Khalifa,2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,70,"['conscious hip hop', 'hip hop', 'rap']"
JAY-Z,0ABk515kENDyATUdpCKVfW,Westside Gunn,67,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'drumless hip hop', 'hip hop', 'upstate ny rap']"
Meek Mill,18HVMQsV3tINaTyzT5UIjH,CyHi,47,['atl hip hop']
Young Money,6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,65,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
T-Pain,6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,67,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']"
Ludacris,2Jwr7hGoSNK3S3QBxh3T0z,Styles P,58,"['battle rap', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop']"
Waka Flocka Flame,0P8YNJXX7QeQ8iZIUCXJgi,The LOX,49,"['dirty south rap', 'east coast hip hop', 'hardcore hip hop']"
Ty Dolla $ign,2ht3wxeT69CzyKFChNnNAB,Beanie Sigel,48,"['battle rap', 'east coast hip hop', 'philly rap']"
Juicy J,7iMvwE8qANp3aIfAGKEAwS,Cassidy,44,"['battle rap', 'hardcore hip hop', 'hip pop', 'philly rap', 'southern hip hop', 'trap']"
Yo Gotti,0A7g2YbCA9FlyZvAG6VmKP,Cam'ron,56,"['battle rap', 'east coast hip hop', 'harlem hip hop', 'southern hip hop']"
Big Sean,0tCtGc5vt29zFZp6KXzN50,Sheek Louch,37,['hardcore hip hop']
Kevin Gates,4GMgdB3vwbBOc42hbXEi9p,Freeway,48,"['battle rap', 'hardcore hip hop', 'philly rap']"
Young Thug,3F2Y683ovlWT53WKCeq0oj,Papoose,43,"['battle rap', 'dirty south rap']"
Tyga,64ovxBmjJ9ZDqkzEXVWpVc,The Diplomats,42,"['hardcore hip hop', 'harlem hip hop', 'southern hip hop']"
Kodak Black,2x8KDZdSONA3872CnhaAlX,DJ Clue,38,"['dirty south rap', 'east coast hip hop']"
Young Thug,4jWzNq3sdzSpqn7BnzvIKn,Juelz Santana,60,"['gangster rap', 'harlem hip hop', 'hip pop', 'nyc rap', 'pop rap', 'trap']"
Gunna,2cADQgiLMjNhbsfeN52Bf3,Jim Jones,52,"['gangster rap', 'harlem hip hop', 'trap']"
Quavo,1g8uGVofjr2ApBrI8OZhJf,Memphis Bleek,44,['east coast hip hop']
Offset,1QPZhx0asYTBxD5RDqfU49,Shyne,41,"['gangster rap', 'hardcore hip hop', 'hip pop', 'jewish hip hop', 'southern hip hop']"
Rich The Kid,1ElKnrmCBRnIjTrrzkAL42,N.O.R.E.,52,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'southern hip hop']"
Migos,0TkqXdyWLsssJH7okthMPQ,Swizz Beatz,59,"['battle rap', 'dirty south rap', 'southern hip hop', 'trap']"
Lil Yachty,18HVMQsV3tINaTyzT5UIjH,Uncle Murda,43,"['battle rap', 'nyc rap']"
Kodak Black,5pnbUBPifNnlusY8kTBivi,Joe Budden,46,"['battle rap', 'new jersey rap']"
Gucci Mane,2sBv30RzdeMVPoBXbzjIo5,Young Gunz,32,"['dirty south rap', 'philly rap']"
Don Toliver,14ejEUaU0wE2iAenbbv9b8,Ruff Ryders,38,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip pop', 'southern hip hop']"
Takeoff,7a9KRWdaSZktpGGnWndzbC,Nas,71,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
Future,0g9vAlRPK9Gt3FKCekk4TW,Pusha T,69,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']"
NAV,5oFkj1qSlyBUmV5d6Edgtq,T.I.,71,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Young Nudy,6XpXnnKHIhCOUbOLOJGe6o,Rick Ross,75,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Lil Durk,0CKa42Jqrc9fSFbDjePaXP,Diddy,71,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']"
Lil Keed,70gP6Ry4Uo0Yx6uzPIdaiJ,The Notorious B.I.G.,74,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Quality Control,6aaMZ3fcfLv4tEbmY7bjRM,Lil Wayne,83,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
A$AP Mob,5IcR3N7QB1j6KBL8eImZ8m,Ludacris,73,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
21 Savage,0ONHkAv9pCAFxb0zJwDNTy,Busta Rhymes,69,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']"
A$AP Ferg,5MbNzCW3qokGyoo9giHA3V,Fat Joe,65,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Chief Keef,0Y4inQK6OespitzD6ijMwb,Kanye West,88,"['chicago rap', 'hip hop', 'rap']"
Drake,3s8alQfNnY0roAHaJh7Xxt,Lupe Fiasco,63,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']"
Future,1FvjvACFvko2Z91IvDljrx,Outkast,72,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
Young Thug,75WcpJKWXBV3o3cfluWapK,The Game,69,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Gunna,68kEuyFKyqrdQQLLsmiatm,Kid Cudi,77,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
Metro Boomin,6X8WdFjrNhXATMDSs26aCc,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
Gucci Mane,5usbqiU7sjvszjWecANDL6,2 Chainz,73,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
21 Savage,6PDLwWvgYNMfBRLqC1h5cJ,Jadakiss,62,"['battle rap', 'east coast hip hop', 'trap']"
Lil Durk,0TkqXdyWLsssJH7okthMPQ,Mos Def,62,"['conscious hip hop', 'east coast hip hop', 'hip hop']"
Offset,3kf0gOpxWtkyeMNJVDQPtd,Fabolous,63,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']"
Quavo,0eVyjRhzZKke2KFYTcDkeu,Clipse,48,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop', 'virginia hip hop']"
Lil Baby,67gqUXxHedeUGDTxwBzdjS,Jay Rock,69,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Migos,5Matrg5du62bXwer29cU5T,Freddie Gibbs,62,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'underground hip hop']"
Don Toliver,0ABk515kENDyATUdpCKVfW,Ab-Soul,54,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Kodak Black,4fpwOzxFRMVGfd197dKIdY,Big K.R.I.T.,54,"['conscious hip hop', 'hip hop', 'mississippi hip hop', 'southern hip hop', 'trap']"
Lil Uzi Vert,5LhTec3c7dcqBvpLRWbMcf,ScHoolboy Q,69,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Meek Mill,7aA592KWirLsnfb5ulGWvU,Vince Staples,64,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Chief Keef,3ZMur3elMyOs248ah86NRk,KIDS SEE GHOSTS,57,['rap']
