main_artist,id,name,popularity,genres
Joshua Bassett,4bthk9UfsYUYdcFyqxmSUU,Yazoo,55,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Ross Lynch,2ycnb8Er79LoH2AsR5ldjh,Spandau Ballet,58,"['new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
The Girl and The Dreamcatcher,0uAjBatvB4ubpd4kCfjmNt,Howard Jones,48,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Bella Thorne,0NKDgy9j66h3DLnN8qu1bB,Kajagoogoo,42,"['new romantic', 'new wave pop', 'synthpop']"
Hailee Steinfeld,0z5DFXmhT4ZNzWElsM7V89,Orchestral Manoeuvres In The Dark,58,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
Bebe Rexha,20p5D2KrE8CGuOjHtxsyTp,Visage,44,"['early synthpop', 'new romantic', 'synthpop']"
Conan Gray,3sc7iUG1Wwpwx7bHeZolgx,Adam & The Ants,39,"['new romantic', 'new wave', 'new wave pop']"
Little Mix,6aq8T2RcspxVOGgMrTzjWc,Fine Young Cannibals,57,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
Alessia Cara,7lzordPuZEXxwt9aoVZYmG,Men Without Hats,50,"['classic canadian rock', 'new romantic', 'new wave pop', 'synthpop']"
Bea Miller,0f3EsoviYnRKTkmayI3cux,Dead Or Alive,55,"['hi-nrg', 'new romantic', 'new wave pop', 'synthpop']"
Daya,1eClJfHLoDI4rZe5HxzBFv,The Communards,47,"['hi-nrg', 'new romantic', 'new wave pop', 'sophisti-pop', 'synthpop']"
Julia Michaels,6loBF9iQdE11WSX29fNKqY,Bronski Beat,55,"['hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
Billie Eilish,0xliTEbFfy5HQHvsTknTkX,Wang Chung,50,"['new romantic', 'new wave pop', 'synthpop']"
Olivia Rodrigo,5fikk4h5qbEebqK2Fc6e48,The Communards,47,"['hi-nrg', 'new romantic', 'new wave pop', 'sophisti-pop', 'synthpop']"
Doja Cat,4PpmBoqphQusNFsxuVKb6j,Frankie Goes To Hollywood,55,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
Melanie Martinez,0TImkz4nPqjegtVSMZnMRq,Robert Palmer,55,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']"
Ariana Grande,3X458ddYA2YcVWuVIGGOYe,Thompson Twins,48,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Halsey,62sPt3fswraiEPnKQpAbdE,Bananarama,54,"['girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
Harry Styles,2NmK5FyrQ18HOPXq1UBzqa,Wang Chung,50,"['new romantic', 'new wave pop', 'synthpop']"
Dua Lipa,5NDMothbpdpq2xHqSjrrWn,Level 42,54,"['brit funk', 'dance rock', 'new romantic', 'new wave pop', 'post-disco', 'sophisti-pop', 'synthpop']"
Selena Gomez,05oH07COxkXKIMt6mIPRee,The Human League,59,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'sophisti-pop', 'synthpop']"
Conan Gray,6lHL3ubAMgSasKjNqKb8HF,Spandau Ballet,58,"['new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
Lana Del Rey,6nzxy2wXs6tLgzEtqOkEi2,Bronski Beat,55,"['hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
Camila Cabello,5z2cHsOmmmWcAPNG1oEhw0,Jimmy Somerville,39,"['hi-nrg', 'new romantic', 'new wave pop', 'scottish new wave', 'synthpop']"
The Neighbourhood,1mFX1QlezK1lNPKQJkhwWb,Culture Club,61,"['new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
girl in red,7vWlb4pM85jCHvV771qZZW,Alison Moyet,45,"['new romantic', 'new wave pop', 'solo wave', 'sophisti-pop', 'synthpop']"
Shawn Mendes,5tth2a3v0sWwV1C7bApBdX,Soft Cell,62,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Katy Perry,0urTpYCsixqZwgNTkPJOJ4,Men Without Hats,50,"['classic canadian rock', 'new romantic', 'new wave pop', 'synthpop']"
Sia,4d3yvTptO48nOYTPBcPFZC,Kajagoogoo,42,"['new romantic', 'new wave pop', 'synthpop']"
The Weeknd,5rkVyNGXEgeUqKkB5ccK83,Eurythmics,65,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']"
Cardi B,2zFZiWQJFFshzojycnXoTL,Howard Jones,48,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Taylor Swift,601893mmW5hl1FBOykWZHG,Mike + The Mechanics,53,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
Adele,1urjDGTd4iBze91Z1W1gu7,ABC,48,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
Charlie Puth,1QtIfAa6y7w2JhxYJhYeUG,Howard Jones,48,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Nick Jonas,1urjDGTd4iBze91Z1W1gu7,Kajagoogoo,42,"['new romantic', 'new wave pop', 'synthpop']"
Shawn Mendes,6dQgkiJm1fRkcqKOvPzysr,Wang Chung,50,"['new romantic', 'new wave pop', 'synthpop']"
Anne-Marie,5z2cHsOmmmWcAPNG1oEhw0,ABC,48,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
Bebe Rexha,2NmK5FyrQ18HOPXq1UBzqa,A Flock Of Seagulls,54,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Jonas Brothers,601893mmW5hl1FBOykWZHG,'Til Tuesday,39,"['boston rock', 'new romantic', 'new wave', 'new wave pop']"
ZAYN,2zFZiWQJFFshzojycnXoTL,Men Without Hats,50,"['classic canadian rock', 'new romantic', 'new wave pop', 'synthpop']"
Camila Cabello,0Ttph0pOZiPNTD3y2wUUb6,The Human League,59,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'sophisti-pop', 'synthpop']"
Sam Smith,7vWlb4pM85jCHvV771qZZW,Naked Eyes,45,"['new romantic', 'new wave pop', 'synthpop']"
Meghan Trainor,0iVrCROxeyon7MZUW3MfzT,Adam Ant,37,"['new romantic', 'new wave', 'new wave pop', 'permanent wave']"
The Chainsmokers,266SmBZTt4zRzaKEANWbfQ,Thomas Dolby,40,"['new romantic', 'new wave', 'new wave pop', 'steampunk', 'synthpop', 'zolo']"
Hailee Steinfeld,2I1bnmb9VQEQGKHxvr0gSf,Heaven 17,39,"['new romantic', 'new wave pop', 'sophisti-pop', 'synthpop']"
Lauv,3lJ6jvOiNY46L2juqXufpf,The Fixx,41,"['album rock', 'new romantic', 'new wave', 'new wave pop']"
Halsey,1nSRa2YjjFWJLHGKM07oGQ,Frankie Goes To Hollywood,55,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
Zara Larsson,72y3ZI95ctkQC2O4mjBaU3,Dead Or Alive,55,"['hi-nrg', 'new romantic', 'new wave pop', 'synthpop']"
The Vamps,1fvz0vd4P0LNMkAysF1ivk,Berlin,58,"['new romantic', 'new wave pop', 'synthpop']"
Selena Gomez,2S8UlyXW4JjjHcbeg8ddIo,Soft Cell,62,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Fifth Harmony,702AvACMk5mieXIYlC2Gxx,Adam & The Ants,39,"['new romantic', 'new wave', 'new wave pop']"
Clean Bandit,5NDMothbpdpq2xHqSjrrWn,The Power Station,36,"['dance rock', 'new romantic', 'new wave', 'new wave pop']"
DNCE,62sPt3fswraiEPnKQpAbdE,Mr. Mister,52,"['album rock', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']"
5 Seconds of Summer,18jZvCsW1PJ4FDQ5gEXuKp,Spandau Ballet,58,"['new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
