main_artist,id,name,popularity,genres
Sebastian Mikael,0ME1RawvWt3qOJnYnxVqeh,Eazy-E,61,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
SeQuence Clark,0G070wUUUBptmqGEKAAUVx,N.W.A.,62,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
Jiaani,6FD0unjzGQhX3b6eMccMJe,The Notorious B.I.G.,74,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
kiLL edward,2yQf6b8hxahZaT5dHlWaB1,Busta Rhymes,68,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']"
Mick Jenkins,0dS5xeDefwoUNasLUHnCjR,50 Cent,80,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
Don Toliver,7xTKLpo7UCzXSnlH7fOIoM,2Pac,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Gunna,10Khz9BDdDT2mzm3330Cvu,DMX,67,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
JACKBOYS,5NIhgQ08PBzMux08ndi8Ae,Warren G,60,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Baby Keem,4VmEWwd8y9MCLwexFMdpwt,Xzibit,63,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Pi�erre Bourne,2gINJ8xw86xawPyGvx1bla,Ludacris,73,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
NAV,3PyWEKLWI0vHPmoNrIX0QE,Method Man,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
Offset,1W9qOBYRTfP7HcizWN43G1,The Game,69,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Young Thug,0auu2itHTxEdAMRHvx7CyG,Wiz Khalifa,78,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Metro Boomin,4akj4uteQQrrGxhX9Rjuyf,Nas,71,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
Sheck Wes,3zpKjsMg2gw1St5WcWoUJN,Wu-Tang Clan,65,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Swae Lee,6futYSDVulYR2PktBjTB5W,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
Internet Money,2Xu7q46Hf02xOoEIm4E1Qs,JAY-Z,81,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
Quavo,4vQLu6vYK0hp8k0fsAzsU8,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Young Nudy,6KVPfr3ujUkKOrJf4QeRWD,Kurupt,58,"['g funk', 'west coast rap']"
Lil Keed,099tLNCZZvtjC7myKD0mFp,Tha Dogg Pound,48,"['g funk', 'west coast rap']"
Playboi Carti,6UnvX7Zx85VNjOpLdaq49W,Mack 10,51,"['g funk', 'gangster rap', 'west coast rap']"
Huncho Jack,2bwR166mSJEJrYJqfyust3,Too $hort,60,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']"
Takeoff,2lQvoGjN6jJfsAkaywtgrB,DJ Quik,50,"['g funk', 'popping', 'west coast rap']"
Trippie Redd,2p0Hf0MF8Nw8lwAXokczf0,Luniz,55,"['g funk', 'oakland hip hop', 'west coast rap']"
Tory Lanez,5XI6qfoZSiEYtmItjfEX1Q,Westside Connection,54,"['g funk', 'gangster rap', 'west coast rap']"
Lil Yachty,4bwxkkA3AAwyymVwXjxz0F,Tha Eastsidaz,44,"['g funk', 'west coast rap']"
Ludacris,0OtigLoCgLYvXnMxbE5qH5,Naughty By Nature,55,"['east coast hip hop', 'hip hop', 'new jersey rap']"
Twista,2yN6bq26wynQcRuPkBYTDb,Bone Thugs-N-Harmony,63,"['gangster rap', 'hip hop', 'ohio hip hop', 'rap']"
Lil Jon & The East Side Boyz,0OiS4KHxViIFnJooFTXl7V,Xzibit,63,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Ying Yang Twins,0A7g2YbCA9FlyZvAG6VmKP,Daz Dillinger,43,"['g funk', 'west coast rap']"
Chingy,1C6G15UmVQMDGpYbdsf1Oi,WC,43,"['west coast rap']"
JUVENILE,1U0EFT6jsUpEXAaWesmxAz,ICE-T,44,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'old school hip hop', 'west coast rap']"
Lil Jon,6VimeBsWv0rmWzxd6roZZC,Master P,51,"['dirty south rap', 'gangster rap', 'new orleans rap', 'southern hip hop']"
Ja Rule,0dS5xeDefwoUNasLUHnCjR,LL COOL J,59,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']"
T.I.,48AAcsCOmZzOSj3RW8Qtpc,Makaveli,54,"['gangster rap', 'hip hop', 'singeli']"
Nelly,52karaTYZPcUZRPr3zy3X4,Redman,61,"['east coast hip hop', 'hardcore hip hop', 'new jersey rap', 'wu fam']"
Diddy,2VX0o9LDIVmKIgpnwdJpOJ,Scarface,52,"['conscious hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop']"
LL COOL J,2J257euzcjnDLipsyJH3F2,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
Bow Wow,28ExwzUQsvgJooOI0X1mr3,Mos Def,61,"['conscious hip hop', 'east coast hip hop', 'hip hop']"
Fat Joe,0Y4inQK6OespitzD6ijMwb,Rakim,54,['east coast hip hop']
Petey Pablo,0g9vAlRPK9Gt3FKCekk4TW,Big L,56,"['east coast hip hop', 'hardcore hip hop', 'harlem hip hop']"
Busta Rhymes,0CKa42Jqrc9fSFbDjePaXP,Wu-Tang Clan,65,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Chamillionaire,5IcR3N7QB1j6KBL8eImZ8m,Gang Starr,61,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hip hop']"
Trick Daddy,68kEuyFKyqrdQQLLsmiatm,Ghostface Killah,63,"['east coast hip hop', 'hardcore hip hop']"
Mystikal,2hPgGN4uhvXAxiXQBIXOmE,Method Man,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
David Banner,5Matrg5du62bXwer29cU5T,Common,58,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']"
Jermaine Dupri,0TkqXdyWLsssJH7okthMPQ,Redman,61,"['east coast hip hop', 'hardcore hip hop', 'new jersey rap', 'wu fam']"
